time(100ns),time_stamp(ms),object1.x,object1.y,object1.z,object2.x,object2.y,object2.z,object3.x,object3.y,object3.z,
638520715634307880,235292,-22.34883,-4.593749,12.90361,-22.28842,21.27096,12.90361,8.177964,26.7375,18.10121,
638520715634427869,235303,-22.29187,-4.582041,12.87072,-22.23162,21.21674,12.87072,8.163106,26.68892,18.06832,
638520715634537867,235315,-22.23383,-4.570112,12.83721,-22.17374,21.1615,12.83721,8.147967,26.63942,18.03481,
638520715634647864,235326,-22.17612,-4.55825,12.80389,-22.11619,21.10658,12.80389,8.132914,26.5902,18.00149,
638520715634761084,235337,-22.11754,-4.546209,12.77007,-22.05776,21.05082,12.77007,8.117633,26.54025,17.96767,
638520715634871018,235348,-22.05882,-4.534139,12.73617,-21.9992,20.99494,12.73617,8.102316,26.49017,17.93377,
638520715634981008,235359,-22.00276,-4.522614,12.70379,-21.94329,20.94157,12.70379,8.08769,26.44235,17.90139,
638520715635090999,235370,-21.94459,-4.510658,12.67021,-21.88528,20.88621,12.67021,8.072517,26.39274,17.86781,
638520715635201000,235381,-21.88752,-4.498928,12.63726,-21.82836,20.83189,12.63726,8.057631,26.34407,17.83486,
638520715635310998,235392,-21.82997,-4.4871,12.60403,-21.77097,20.77712,12.60403,8.04262,26.29499,17.80163,
638520715635421004,235404,-21.77315,-4.47542,12.57122,-21.7143,20.72304,12.57122,8.027798,26.24653,17.76883,
638520715635530996,235414,-21.71375,-4.463212,12.53693,-21.65507,20.66651,12.53693,8.012305,26.19588,17.73453,
